,"V2X_TCC_Campaign_1_Fase_3: mcs 0, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 1, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 2, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 3, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 4, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 5, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 6, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 7, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 8, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 9, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 10, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 11, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 12, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 13, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 14, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 15, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 16, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 17, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 18, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 19, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 20, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 21, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 22, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 23, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 24, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 25, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 26, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 27, dataRateBe 24","V2X_TCC_Campaign_1_Fase_3: mcs 28, dataRateBe 24"
0,46.63803162444132,46.63803162444132,46.63803162444132,46.228619938600524,46.30087095923294,46.30087095923294,46.30087095923294,46.908395135072695,46.05674099683215,46.61012946453299,46.797097706952755,46.797097706952755,46.87079089605889,46.96704975859853,46.286101430935275,47.03671871457879,47.03671871457879,47.03671871457879,46.793981100483286,47.05267628114431,46.47339465045899,47.19594063556067,46.97679611181889,46.97679611181889,46.97679611181889,46.528915265487925,46.52891562081591,46.52891562081591,46.49159396185187
1,46.209402719588866,46.209402719588866,46.209402719588866,45.0532776782299,44.815124354148224,44.815124354148224,44.815124354148224,45.59653378694372,44.72157813995796,45.49897266916798,45.448661394275405,45.448661394275405,45.60997375600125,45.46663434171249,44.83970743253128,45.49656672339908,45.49656672339908,45.49656672339908,45.07626963726142,44.96402398732287,45.50961631421082,45.039756581387174,45.275246743752966,45.275246743752966,45.275246743752966,44.45248454698951,44.45248454698951,44.45248454698951,45.17041034275441
2,44.94965132309392,44.94965132309392,44.94965132309392,45.529561891441375,45.57494172977195,45.57494172977195,45.57494172977195,45.50743533430564,45.410759540784994,45.16966150834871,44.50051787098361,44.50051787098361,45.099033780662374,45.16109684902926,45.26653526169194,45.372883678605604,45.372883678605604,45.372883678605604,44.66896207313545,44.94350334823836,45.08863382967668,45.079460157977536,45.09313819715453,45.09313819715453,45.09313819715453,45.370419729917224,45.370419729917224,45.370419729917224,45.02638283735042
3,42.1687187607554,42.1687187607554,42.1687187607554,41.88104802900685,41.717786510206366,41.717786510206366,41.717786510206366,42.40309324081246,41.950175483679224,42.493363031965245,43.83595232458468,43.83595232458468,41.71621567746712,41.91500027664983,42.50212861413672,41.636178158372786,41.636178158372786,41.636178158372786,42.63968696098907,42.05200482392694,44.084704834377945,40.838741214216384,42.01540535552877,42.01540535552877,42.015405804712145,41.22164278454329,41.22164278454329,41.22164278454329,41.91269687920952
4,46.05690014602011,46.05690014602011,46.05690014602011,45.8842685984688,46.169618675945905,46.169618675945905,46.169618675945905,45.74362793874228,45.58917380938944,46.227992775166186,45.20975627239586,45.20975627239586,45.34239370997243,45.20958089439685,42.89882597065801,43.330269602069016,43.330269602069016,43.330269602069016,42.168788451314285,42.75425679236788,43.13879044533142,42.89818649813462,43.17736374874463,43.17736374874463,43.17736374874463,43.66991936856212,43.66991936856212,43.66991936856212,42.446708334482395
5,41.91729237508678,41.91729237508678,41.91729237508678,40.866779481240805,40.56476533761712,40.56476533761712,40.56476533761712,42.14447369981662,41.60084784891197,41.402670705499354,41.22207160753263,41.22207160753263,41.1474106383509,40.98122691044054,42.705759306870526,42.56986007138515,42.56986007138515,42.56986007138515,42.428070190458016,42.515113062986984,42.580317654483736,42.51565571063704,42.73758181299505,42.73758181299505,42.73758181299505,42.49606649201692,42.49606649201692,42.49606649201692,42.32864520566284
6,43.28067311257201,43.28067311257201,43.28067311257201,43.31767045940949,43.19888555495157,43.19888555495157,43.19888555495157,43.24671475418546,43.5850104203581,42.51494976847069,43.407414145262834,43.407414145262834,42.29288552537299,42.7002367246667,42.82871590944757,43.51376295683708,43.51376295683708,43.51376295683708,42.362865506881306,42.846047587510384,43.20402979418435,43.94884893465942,43.626033978113526,43.626033978113526,43.626033978113526,44.00886623725072,44.00886623725072,44.00886623725072,43.15142505192944
7,43.55426602858218,43.55426602858218,43.55426602858218,43.59567604663046,43.00653787591094,43.00653787591094,43.006537835269455,43.20142358073631,43.678125478039796,43.57500198022473,42.05717982305476,42.05717982305476,42.05065589505562,41.92781348507409,43.58719810314013,44.13079186014741,44.13079186014741,44.13079186014741,44.08672846210615,43.54032684649803,43.85789642315985,42.60934127072794,43.36416333337737,43.36416333337737,43.36416333337737,43.71449298535234,43.71449298535234,43.71449298535234,43.854951242114744
8,42.24828945832945,42.24828945832945,42.24828945832945,42.86614633623823,42.74119148069165,42.74119148069165,42.74119148069165,43.02954393241385,42.95043529769536,42.5021049004437,42.650822279981355,42.650822279981355,42.38445042908134,42.6048457556566,42.32028521346086,43.34922197450899,43.34922197450899,43.34922197450899,43.31433619858258,43.38984872563543,43.384211814192696,43.07931645578947,43.40996879734441,43.40996879734441,43.40996879734441,42.86128940928873,42.86128940928873,42.86128940928873,43.592909502761344
9,42.23139088217428,42.23139088217428,42.23139088217428,41.55722111205915,42.362545834128234,42.362545834128234,42.362545834128234,41.67746433646237,41.667963333158006,41.05985140801795,41.17854496276528,41.17854496276528,40.6446351998757,40.905461126890486,42.6520090863725,42.97473858436021,42.97473858436021,42.97473858436021,41.948630101668904,41.938114073729515,42.69175137504589,42.30752953220144,40.73232126286931,40.73232126286931,40.73232126286931,41.89239133306958,41.89239133306958,41.89239133306958,42.82154557804182
10,43.27168207926904,43.27168207926904,43.27168207926904,42.24702983261727,42.368087234714615,42.368087234714615,42.368087234714615,42.22415610664893,42.96782494199598,42.579611406284926,42.79508905378867,42.79508905378867,42.28839156537055,41.96841200087492,41.51235718354955,40.65286410186285,40.65286410186285,40.65286410186285,41.16077042587165,41.54856743142898,41.289199266246406,39.411775969066326,40.26610646736495,40.26610646736495,40.26610646736495,39.134157937211775,39.134157937211775,39.134157937211775,40.86871727683436
11,42.360715260635224,42.360715260635224,42.360715260635224,42.848703561976905,41.619592524522574,41.619592524522574,41.619592524522574,42.11361643312847,42.35257181208355,42.581368478083206,42.5403818320433,42.5403818320433,42.66654399571947,42.72697904025215,43.51147250851903,42.15604862933301,42.15604862933301,42.15604862933301,43.22777027091828,41.1038341458267,41.767474219520935,42.78375543026008,42.11962479287794,42.11962479287794,42.11962479287794,41.8014291330752,41.8014291330752,41.8014291330752,42.21835431859098
12,42.70055052147586,42.70055052147586,42.70055052147586,42.26167650748817,41.93141523783015,41.93141523783015,41.93141523783015,42.30202794024238,42.04104393017347,43.11591803441719,42.30373210056628,42.30373210056628,42.49395036768139,42.4401359860822,41.790010021582845,42.11287006704437,42.11287006704437,42.11287006704437,41.49752901896782,43.03306859108548,41.97546011153314,40.90447652800984,41.84500418719341,41.84500418719341,41.84500418719341,42.024905247490366,42.024905247490366,42.024905247490366,41.452316766299376
13,41.56238365925084,41.56238365925084,41.56238365925084,41.98583972712308,41.54932737995615,41.54932737995615,41.54932737995615,42.65331673616573,41.661907265972474,42.36779835254006,42.4636746130438,42.4636746130438,41.436493317246956,41.32449391089913,42.38605437382518,42.857138976358854,42.857138976358854,42.857138976358854,40.989002930412035,41.012369470976104,41.18124479639224,42.375025781891836,42.470207560790136,42.470207560790136,42.470207560790136,42.026283840759326,42.026283840759326,42.026283840759326,41.73006125003995
14,42.57115359434462,42.57115359434462,42.57115359434462,42.830808773884925,42.67706177094187,42.67706177094187,42.67706177094187,42.770922994012174,42.44071983144221,41.68630283029177,41.72644032144974,41.72644032144974,42.34586298390021,42.34435378871418,43.396710542760495,42.73794978632996,42.73794978632996,42.73794978632996,44.73755222409632,43.65950666615469,43.32787569600523,42.641606984097685,41.55636204049236,41.55636204049236,41.55636204049236,42.77952397637455,42.77952757264838,42.77952757264838,43.683041890863876
15,41.04109528503977,41.04109528503977,41.04109528503977,42.0576983175384,41.66080228529556,41.66080228529556,41.66080228529556,42.54102967130892,42.6079656292724,42.366882467711264,42.22936832107979,42.22936832107979,41.32297100327836,41.39725155633266,42.52044537839826,41.83865862173747,41.83865862173747,41.83865862173747,41.71730410329331,41.19081528333453,41.04987868635434,41.48157577665305,41.35051098154564,41.35051098154564,41.35051098154564,41.343548542958615,41.343548542958615,41.343548542958615,42.29632932717871
16,43.43716834896785,43.43716834896785,43.43716834896785,43.169770633590254,43.38708101665545,43.38708101665545,43.38708101665545,43.38718141686415,43.50757834593388,43.18764723349985,42.53376995251337,42.53376995251337,43.25205752294778,43.41942908774264,41.51602359338355,41.526815083464086,41.52681712926711,41.52681712926711,42.22066677641677,41.9971820877834,41.39676189548021,42.745471179137695,42.27254416866351,42.27254416866351,42.27254416866351,42.35044989590705,42.35044989590705,42.35044989590705,43.59545520848664
17,43.69999395874693,43.69999395874693,43.69999395874693,43.42646024362438,43.53708017183734,43.53708017183734,43.53708017183734,44.08018277969221,44.39574275934547,44.02639703046592,43.538790584571004,43.538790584571004,44.44000840620477,44.27121161539628,43.98297092262968,43.296139827910366,43.296139827910366,43.296139827910366,43.805807669917286,43.372709949631584,44.23914754801097,43.0254136899518,43.68490842340404,43.68490842340404,43.68490842340404,43.406665814618144,43.406665814618144,43.406665814618144,44.17119480581679
18,42.84519675832645,42.84519675832645,42.84519675832645,41.648549973478346,42.32966330531062,42.32966330531062,42.32966330531062,42.23985776404454,43.15878410169763,42.580668079038276,43.60811581514522,43.60811581514522,42.909144088899644,43.0923227044244,44.24260831723289,41.938931274306285,41.938931274306285,41.938931274306285,42.71155337137082,42.06687974726158,42.69281229273278,42.734410204112514,42.44093291693034,42.44093291693034,42.44093525772102,42.1415668263305,42.1415668263305,42.1415668263305,41.22136411525834
19,42.84425811552585,42.84425811552585,42.84425811552585,43.025578827516675,42.314770582366,42.314770582366,42.314770582366,41.95927096758152,42.826860635800955,42.699360321481095,42.11451404514294,42.11451404514294,42.054251170967056,42.03290132640365,41.45618641234749,41.58532995860659,41.58532995860659,41.58532995860659,42.39619070710133,42.05360654744553,41.60032800928921,42.41574016238652,41.8332028324391,41.8332028324391,41.8332028324391,41.90674952512643,41.90674952512643,41.90674952512643,41.01591032059997
20,41.38819928352082,41.38819928352082,41.38819928352082,42.33614151712135,42.195303470335126,42.195303470335126,42.195303470335126,41.75483031856277,42.25221602993382,42.767375218630065,41.75827843721417,41.75827843721417,43.1356371524197,42.97119048983393,44.589335535105306,43.00420307594212,43.00420307594212,43.00420307594212,43.59247831955074,43.11668838547923,43.71918887121925,44.60304195638754,43.84539142549385,43.84539142549385,43.84539149354496,43.30221727054101,43.30221727054101,43.30221727054101,43.68098984532835
21,43.39687490772591,43.39687490772591,43.39687490772591,43.9598867454756,44.17512727312548,44.17512727312548,44.17512727312548,43.36182924836453,42.693235239377245,42.94213291609171,42.52397339374612,42.52397339374612,44.073987720029265,43.96657481028517,41.03665320866823,40.67564847066153,40.67564847066153,40.67564847066153,41.454892984893135,41.31495655878783,41.62384419362618,41.07307302144954,40.90625734333776,40.90625734333776,40.90625734333776,41.44890148783314,41.44890148783314,41.44890148783314,40.6048360013962
